t,v_cmd,w_cmd,v_meas,w_meas,e_v,e_w,left_voltage,right_voltage,x_gt,y_gt,yaw_gt
1.168000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.216499,-0.000000,0.000000
1.168000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.216499,-0.000000,0.000000
1.184000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.219564,-0.000000,0.000000
1.184000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.219564,-0.000000,0.000000
1.200000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.222630,-0.000000,0.000000
1.200000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.222630,-0.000000,0.000000
1.216000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.225695,-0.000000,0.000000
1.216000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.225695,-0.000000,0.000000
1.232000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.228761,-0.000000,0.000000
1.232000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.228761,-0.000000,0.000000
1.248000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.231826,-0.000000,0.000000
1.248000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.231826,-0.000000,0.000000
1.264000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.234892,-0.000000,0.000000
1.264000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.234892,-0.000000,0.000000
1.280000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.237957,-0.000000,0.000000
1.280000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.237957,-0.000000,0.000000
1.296000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.241023,-0.000000,0.000000
1.296000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.241023,-0.000000,0.000000
1.312000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.244089,-0.000000,0.000000
1.312000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.244089,-0.000000,0.000000
1.328000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.247154,-0.000000,0.000000
1.328000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.247154,-0.000000,0.000000
1.344000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.250220,-0.000000,0.000000
1.344000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.250220,-0.000000,0.000000
1.360000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.253285,-0.000000,0.000000
1.360000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.253285,-0.000000,0.000000
1.376000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.256351,-0.000000,0.000000
1.376000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.256351,-0.000000,0.000000
1.392000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.259416,-0.000000,0.000000
1.392000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.259416,-0.000000,0.000000
1.408000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.262482,-0.000000,0.000000
1.408000,0.200000,0.000000,0.191595,0.000000,0.008405,0.000000,1.916000,1.916000,0.262482,-0.000000,0.000000
